Case ID,Activity,Complete Timestamp,Outcome,outcome
b1_250,Loan_application_rejected,2004-02-23 16:19:12.762,False,False
b1_248,Send_home_insurance_quote,2004-02-23 16:28:34.235,,
b1_244,Verify_repayment_agreement,2004-02-23 16:29:09.879,,
b1_253,Loan__application_received,2004-02-23 16:30:00.000,,
b1_251,Check__application__form_completeness,2004-02-23 16:33:31.952,,
b1_244,Approve_application,2004-02-23 16:35:50.707,,
b1_244,Loan__application_approved,2004-02-23 16:36:50.707,True,True
b1_251,Appraise_property,2004-02-23 16:37:45.626,,
b1_252,Appraise_property,2004-02-23 16:38:17.386,,
b1_251,Check_credit_history,2004-02-23 16:39:08.633,,
b1_248,Verify_repayment_agreement,2004-02-23 16:41:26.441,,
b1_251,Assess_loan_risk,2004-02-23 16:57:14.577,,
b1_254,Loan__application_received,2004-02-23 17:00:00.000,,
b1_249,Reject_application,2004-02-23 17:08:08.447,,
b1_249,Loan_application_rejected,2004-02-23 17:09:08.447,False,False
b1_254,Check__application__form_completeness,2004-02-23 17:09:40.953,,
b1_246,Send_acceptance_pack,2004-02-23 17:10:09.223,,
b1_246,Verify_repayment_agreement,2004-02-23 17:14:54.671,,
b1_248,Approve_application,2004-02-23 17:18:46.819,,
b1_253,Check__application__form_completeness,2004-02-23 17:19:43.187,,
b1_248,Loan__application_approved,2004-02-23 17:19:46.819,True,True
b1_251,Assess_eligibility,2004-02-23 17:25:42.848,,
b1_254,Appraise_property,2004-02-23 17:28:18.986,,
b1_255,Loan__application_received,2004-02-23 17:30:00.000,,
b1_254,Check_credit_history,2004-02-23 17:30:36.196,,
b1_251,Prepare_acceptance_pack,2004-02-23 17:38:26.653,,
b1_253,Appraise_property,2004-02-23 17:38:58.763,,
b1_246,Approve_application,2004-02-23 17:39:09.171,,
b1_255,Check__application__form_completeness,2004-02-23 17:39:38.089,,
b1_246,Loan__application_approved,2004-02-23 17:40:09.171,True,True
b1_255,Return_application_back_to_applicant,2004-02-23 17:46:16.220,,
b1_255,Receive_updated_application,2004-02-23 17:46:59.070,,
b1_255,Check__application__form_completeness,2004-02-23 17:55:14.863,,
b1_256,Loan__application_received,2004-02-23 18:00:00.000,,
b1_254,Assess_loan_risk,2004-02-24 10:00:49.789,,
b1_251,Check_if_home_insurance_quote_is_requested,2004-02-24 10:07:55.612,,
b1_251,Send_home_insurance_quote,2004-02-24 10:07:59.311,,
b1_256,Check__application__form_completeness,2004-02-24 10:11:40.261,,
b1_255,Appraise_property,2004-02-24 10:15:08.920,,
b1_254,Assess_eligibility,2004-02-24 10:16:26.323,,
b1_252,Check_credit_history,2004-02-24 10:22:16.333,,
b1_257,Loan__application_received,2004-02-24 10:30:00.000,,
b1_256,Check_credit_history,2004-02-24 10:30:49.040,,
b1_255,Check_credit_history,2004-02-24 10:31:49.059,,
b1_256,Appraise_property,2004-02-24 10:40:35.146,,
b1_253,Check_credit_history,2004-02-24 10:41:02.021,,
b1_256,Assess_loan_risk,2004-02-24 10:47:00.550,,
b1_256,Assess_eligibility,2004-02-24 10:55:24.165,,
b1_258,Loan__application_received,2004-02-24 11:00:00.000,,
b1_253,Assess_loan_risk,2004-02-24 11:07:57.024,,
b1_257,Check__application__form_completeness,2004-02-24 11:10:28.557,,
b1_255,Assess_loan_risk,2004-02-24 11:12:19.271,,
b1_255,Assess_eligibility,2004-02-24 11:17:01.545,,
b1_255,Prepare_acceptance_pack,2004-02-24 11:18:58.691,,
b1_254,Reject_application,2004-02-24 11:19:02.972,,
b1_254,Loan_application_rejected,2004-02-24 11:20:02.972,False,False
b1_257,Return_application_back_to_applicant,2004-02-24 11:24:50.803,,
b1_257,Receive_updated_application,2004-02-24 11:28:47.286,,
b1_259,Loan__application_received,2004-02-24 11:30:00.000,,
b1_255,Check_if_home_insurance_quote_is_requested,2004-02-24 11:43:48.349,,
b1_259,Check__application__form_completeness,2004-02-24 11:47:00.481,,
b1_258,Check__application__form_completeness,2004-02-24 11:50:47.670,,
b1_259,Appraise_property,2004-02-24 11:54:44.316,,
b1_260,Loan__application_received,2004-02-24 12:00:00.000,,
b1_259,Check_credit_history,2004-02-24 12:00:54.279,,
b1_260,Check__application__form_completeness,2004-02-24 12:09:55.597,,
b1_259,Assess_loan_risk,2004-02-24 12:10:21.926,,
b1_256,Prepare_acceptance_pack,2004-02-24 12:12:00.104,,
b1_260,Check_credit_history,2004-02-24 12:15:34.994,,
b1_259,Assess_eligibility,2004-02-24 12:16:11.874,,
b1_256,Check_if_home_insurance_quote_is_requested,2004-02-24 12:21:06.376,,
b1_258,Check_credit_history,2004-02-24 12:21:55.093,,
b1_251,Verify_repayment_agreement,2004-02-24 12:26:01.508,,
b1_251,Cancel_application,2004-02-24 12:26:21.379,,
b1_251,Loan__application_canceled,2004-02-24 12:27:21.379,False,False
b1_261,Loan__application_received,2004-02-24 12:30:00.000,,
b1_259,Reject_application,2004-02-24 12:30:14.680,,
b1_258,Appraise_property,2004-02-24 12:30:48.264,,
b1_259,Loan_application_rejected,2004-02-24 12:31:14.680,False,False
b1_257,Check__application__form_completeness,2004-02-24 12:34:07.596,,
b1_253,Assess_eligibility,2004-02-24 12:36:33.997,,
b1_256,Send_home_insurance_quote,2004-02-24 12:38:18.265,,
b1_257,Check_credit_history,2004-02-24 12:39:54.914,,
b1_255,Send_home_insurance_quote,2004-02-24 12:44:50.703,,
b1_261,Check__application__form_completeness,2004-02-24 12:45:21.787,,
b1_260,Appraise_property,2004-02-24 12:48:04.390,,
b1_260,Assess_loan_risk,2004-02-24 12:56:47.920,,
b1_257,Assess_loan_risk,2004-02-24 12:58:25.285,,
b1_252,Assess_loan_risk,2004-02-24 12:59:48.805,,
b1_262,Loan__application_received,2004-02-24 13:00:00.000,,
b1_255,Verify_repayment_agreement,2004-02-24 13:09:31.994,,
b1_257,Appraise_property,2004-02-24 13:15:09.090,,
b1_257,Assess_eligibility,2004-02-24 13:16:01.675,,
b1_263,Loan__application_received,2004-02-24 13:30:00.000,,
b1_262,Check__application__form_completeness,2004-02-24 13:40:09.326,,
b1_255,Approve_application,2004-02-24 13:40:15.203,,
b1_255,Loan__application_approved,2004-02-24 13:41:15.203,True,True
b1_252,Assess_eligibility,2004-02-24 13:44:44.549,,
b1_258,Assess_loan_risk,2004-02-24 13:45:20.111,,
b1_252,Reject_application,2004-02-24 13:46:09.675,,
b1_252,Loan_application_rejected,2004-02-24 13:47:09.675,False,False
b1_260,Assess_eligibility,2004-02-24 13:54:48.559,,
b1_261,Appraise_property,2004-02-24 13:55:35.331,,
b1_262,Appraise_property,2004-02-24 13:56:39.040,,
b1_260,Reject_application,2004-02-24 13:58:40.359,,
b1_260,Loan_application_rejected,2004-02-24 13:59:40.359,False,False
b1_263,Check__application__form_completeness,2004-02-24 13:59:45.644,,
b1_264,Loan__application_received,2004-02-24 14:00:00.000,,
b1_261,Check_credit_history,2004-02-24 14:03:38.218,,
b1_262,Check_credit_history,2004-02-24 14:04:25.612,,
b1_253,Reject_application,2004-02-24 14:05:48.957,,
b1_253,Loan_application_rejected,2004-02-24 14:06:48.957,False,False
b1_258,Assess_eligibility,2004-02-24 14:06:55.603,,
b1_262,Assess_loan_risk,2004-02-24 14:11:55.720,,
b1_262,Assess_eligibility,2004-02-24 14:15:05.066,,
b1_258,Prepare_acceptance_pack,2004-02-24 14:19:17.204,,
b1_257,Prepare_acceptance_pack,2004-02-24 14:24:18.242,,
b1_262,Reject_application,2004-02-24 14:29:09.050,,
b1_265,Loan__application_received,2004-02-24 14:30:00.000,,
b1_262,Loan_application_rejected,2004-02-24 14:30:09.050,False,False
b1_265,Check__application__form_completeness,2004-02-24 14:30:11.027,,
b1_263,Appraise_property,2004-02-24 14:33:49.139,,
b1_263,Check_credit_history,2004-02-24 14:34:10.949,,
b1_265,Appraise_property,2004-02-24 14:34:49.190,,
b1_261,Assess_loan_risk,2004-02-24 14:37:04.295,,
b1_258,Check_if_home_insurance_quote_is_requested,2004-02-24 14:40:14.804,,
b1_258,Send_acceptance_pack,2004-02-24 14:42:32.073,,
b1_264,Check__application__form_completeness,2004-02-24 14:44:56.386,,
b1_265,Check_credit_history,2004-02-24 14:47:42.466,,
b1_257,Check_if_home_insurance_quote_is_requested,2004-02-24 14:50:44.159,,
b1_257,Send_acceptance_pack,2004-02-24 14:51:17.462,,
b1_261,Assess_eligibility,2004-02-24 14:55:43.932,,
b1_266,Loan__application_received,2004-02-24 15:00:00.000,,
b1_266,Check__application__form_completeness,2004-02-24 15:19:55.647,,
b1_256,Verify_repayment_agreement,2004-02-24 15:22:21.266,,
b1_263,Assess_loan_risk,2004-02-24 15:27:20.398,,
b1_267,Loan__application_received,2004-02-24 15:30:00.000,,
b1_258,Verify_repayment_agreement,2004-02-24 15:30:08.286,,
b1_267,Check__application__form_completeness,2004-02-24 15:33:51.902,,
b1_265,Assess_loan_risk,2004-02-24 15:34:51.973,,
b1_266,Appraise_property,2004-02-24 15:40:46.743,,
b1_261,Prepare_acceptance_pack,2004-02-24 15:43:09.833,,
b1_267,Check_credit_history,2004-02-24 15:44:27.143,,
b1_257,Verify_repayment_agreement,2004-02-24 15:45:16.575,,
b1_257,Cancel_application,2004-02-24 15:51:15.456,,
b1_256,Cancel_application,2004-02-24 15:51:48.746,,
b1_257,Loan__application_canceled,2004-02-24 15:52:15.456,False,False
b1_256,Loan__application_canceled,2004-02-24 15:52:48.746,False,False
b1_263,Assess_eligibility,2004-02-24 15:54:03.482,,
b1_268,Loan__application_received,2004-02-24 16:00:00.000,,
b1_267,Appraise_property,2004-02-24 16:00:21.134,,
b1_268,Check__application__form_completeness,2004-02-24 16:02:29.703,,
b1_265,Assess_eligibility,2004-02-24 16:03:51.310,,
b1_258,Cancel_application,2004-02-24 16:06:02.653,,
b1_263,Prepare_acceptance_pack,2004-02-24 16:06:32.014,,
b1_258,Loan__application_canceled,2004-02-24 16:07:02.653,False,False
b1_263,Check_if_home_insurance_quote_is_requested,2004-02-24 16:16:17.671,,
b1_261,Check_if_home_insurance_quote_is_requested,2004-02-24 16:16:19.124,,
b1_261,Send_acceptance_pack,2004-02-24 16:16:26.905,,
b1_268,Appraise_property,2004-02-24 16:19:58.013,,
b1_268,Check_credit_history,2004-02-24 16:20:19.942,,
b1_261,Verify_repayment_agreement,2004-02-24 16:23:10.230,,
b1_261,Approve_application,2004-02-24 16:28:24.090,,
b1_261,Loan__application_approved,2004-02-24 16:29:24.090,True,True
b1_269,Loan__application_received,2004-02-24 16:30:00.000,,
b1_266,Check_credit_history,2004-02-24 16:30:28.378,,
b1_266,Assess_loan_risk,2004-02-24 16:39:45.401,,
b1_263,Send_acceptance_pack,2004-02-24 16:47:07.622,,
b1_266,Assess_eligibility,2004-02-24 16:54:47.803,,
b1_264,Return_application_back_to_applicant,2004-02-24 16:58:10.031,,
b1_269,Check__application__form_completeness,2004-02-24 16:58:22.669,,
b1_264,Receive_updated_application,2004-02-24 16:59:27.587,,
b1_263,Verify_repayment_agreement,2004-02-24 16:59:38.032,,
b1_270,Loan__application_received,2004-02-24 17:00:00.000,,
b1_268,Assess_loan_risk,2004-02-24 17:01:10.695,,
b1_265,Prepare_acceptance_pack,2004-02-24 17:04:18.202,,
b1_263,Approve_application,2004-02-24 17:04:21.083,,
b1_263,Loan__application_approved,2004-02-24 17:05:21.083,True,True
b1_265,Check_if_home_insurance_quote_is_requested,2004-02-24 17:11:41.312,,
b1_267,Assess_loan_risk,2004-02-24 17:12:21.440,,
b1_269,Check_credit_history,2004-02-24 17:14:23.754,,
b1_264,Check__application__form_completeness,2004-02-24 17:14:48.079,,
b1_264,Appraise_property,2004-02-24 17:21:43.956,,
b1_271,Loan__application_received,2004-02-24 17:30:00.000,,
b1_269,Appraise_property,2004-02-24 17:32:41.673,,
b1_270,Check__application__form_completeness,2004-02-24 17:33:42.273,,
b1_264,Check_credit_history,2004-02-24 17:37:55.603,,
b1_266,Prepare_acceptance_pack,2004-02-24 17:41:01.006,,
b1_267,Assess_eligibility,2004-02-24 17:45:46.541,,
b1_264,Assess_loan_risk,2004-02-24 17:49:16.915,,
b1_269,Assess_loan_risk,2004-02-24 17:50:22.990,,
b1_271,Check__application__form_completeness,2004-02-24 17:51:07.546,,
b1_268,Assess_eligibility,2004-02-24 17:54:39.436,,
b1_267,Reject_application,2004-02-24 17:56:15.187,,
b1_269,Assess_eligibility,2004-02-24 17:56:20.430,,
b1_267,Loan_application_rejected,2004-02-24 17:57:15.187,False,False
b1_268,Reject_application,2004-02-24 17:57:45.357,,
b1_268,Loan_application_rejected,2004-02-24 17:58:45.357,False,False
b1_272,Loan__application_received,2004-02-24 18:00:00.000,,
b1_264,Assess_eligibility,2004-02-25 10:01:44.384,,
b1_264,Reject_application,2004-02-25 10:03:27.872,,
b1_264,Loan_application_rejected,2004-02-25 10:04:27.872,False,False
b1_266,Check_if_home_insurance_quote_is_requested,2004-02-25 10:05:14.361,,
b1_271,Check_credit_history,2004-02-25 10:05:48.843,,
b1_271,Appraise_property,2004-02-25 10:11:17.638,,
b1_271,Assess_loan_risk,2004-02-25 10:26:01.722,,
b1_270,Check_credit_history,2004-02-25 10:27:50.570,,
b1_273,Loan__application_received,2004-02-25 10:30:00.000,,
b1_272,Check__application__form_completeness,2004-02-25 10:32:44.973,,
b1_269,Reject_application,2004-02-25 10:39:53.642,,
b1_269,Loan_application_rejected,2004-02-25 10:40:53.642,False,False
b1_270,Appraise_property,2004-02-25 10:45:20.353,,
b1_265,Send_home_insurance_quote,2004-02-25 10:46:13.817,,
b1_265,Verify_repayment_agreement,2004-02-25 10:47:53.015,,
b1_265,Approve_application,2004-02-25 10:48:15.595,,
b1_265,Loan__application_approved,2004-02-25 10:49:15.595,True,True
b1_273,Check__application__form_completeness,2004-02-25 10:50:13.258,,
b1_274,Loan__application_received,2004-02-25 11:00:00.000,,
b1_273,Check_credit_history,2004-02-25 11:02:19.452,,
b1_274,Check__application__form_completeness,2004-02-25 11:07:16.137,,
b1_271,Assess_eligibility,2004-02-25 11:15:30.146,,
b1_274,Appraise_property,2004-02-25 11:16:36.148,,
b1_273,Appraise_property,2004-02-25 11:20:25.090,,
b1_275,Loan__application_received,2004-02-25 11:30:00.000,,
b1_272,Appraise_property,2004-02-25 11:31:38.510,,
b1_271,Reject_application,2004-02-25 11:33:39.261,,
b1_272,Check_credit_history,2004-02-25 11:34:13.834,,
b1_271,Loan_application_rejected,2004-02-25 11:34:39.261,False,False
b1_275,Check__application__form_completeness,2004-02-25 11:49:23.075,,
b1_270,Assess_loan_risk,2004-02-25 11:50:55.418,,
b1_276,Loan__application_received,2004-02-25 12:00:00.000,,
b1_274,Check_credit_history,2004-02-25 12:02:12.306,,
b1_275,Return_application_back_to_applicant,2004-02-25 12:04:57.891,,
b1_266,Send_acceptance_pack,2004-02-25 12:20:24.286,,
b1_266,Verify_repayment_agreement,2004-02-25 12:29:31.888,,
b1_277,Loan__application_received,2004-02-25 12:30:00.000,,
b1_273,Assess_loan_risk,2004-02-25 12:34:02.331,,
b1_275,Receive_updated_application,2004-02-25 12:44:42.338,,
b1_274,Assess_loan_risk,2004-02-25 12:49:54.657,,
b1_273,Assess_eligibility,2004-02-25 12:51:12.653,,
b1_272,Assess_loan_risk,2004-02-25 12:51:17.566,,
b1_274,Assess_eligibility,2004-02-25 12:51:51.492,,
b1_272,Assess_eligibility,2004-02-25 12:54:19.640,,
b1_278,Loan__application_received,2004-02-25 13:00:00.000,,
b1_274,Prepare_acceptance_pack,2004-02-25 13:01:14.104,,
b1_278,Check__application__form_completeness,2004-02-25 13:02:17.823,,
b1_278,Check_credit_history,2004-02-25 13:02:40.405,,
b1_266,Approve_application,2004-02-25 13:04:57.407,,
b1_266,Loan__application_approved,2004-02-25 13:05:57.407,True,True
b1_275,Check__application__form_completeness,2004-02-25 13:07:33.493,,
b1_274,Check_if_home_insurance_quote_is_requested,2004-02-25 13:15:38.509,,
b1_275,Check_credit_history,2004-02-25 13:16:40.242,,
b1_274,Send_home_insurance_quote,2004-02-25 13:29:24.336,,
b1_279,Loan__application_received,2004-02-25 13:30:00.000,,
b1_278,Assess_loan_risk,2004-02-25 13:32:54.027,,
b1_275,Appraise_property,2004-02-25 13:38:18.865,,
b1_277,Check__application__form_completeness,2004-02-25 13:41:42.325,,
b1_277,Appraise_property,2004-02-25 13:42:32.491,,
b1_276,Check__application__form_completeness,2004-02-25 13:46:37.764,,
b1_273,Prepare_acceptance_pack,2004-02-25 13:47:59.162,,
b1_273,Check_if_home_insurance_quote_is_requested,2004-02-25 13:48:53.476,,
b1_270,Assess_eligibility,2004-02-25 13:50:16.887,,
b1_280,Loan__application_received,2004-02-25 14:00:00.000,,
b1_278,Appraise_property,2004-02-25 14:02:27.428,,
b1_272,Prepare_acceptance_pack,2004-02-25 14:03:03.477,,
b1_275,Assess_loan_risk,2004-02-25 14:14:15.506,,
b1_270,Reject_application,2004-02-25 14:17:25.608,,
b1_270,Loan_application_rejected,2004-02-25 14:18:25.608,False,False
b1_274,Verify_repayment_agreement,2004-02-25 14:26:54.030,,
b1_273,Send_acceptance_pack,2004-02-25 14:29:38.387,,
b1_281,Loan__application_received,2004-02-25 14:30:00.000,,
b1_277,Check_credit_history,2004-02-25 14:32:08.600,,
b1_273,Verify_repayment_agreement,2004-02-25 14:33:32.394,,
b1_274,Cancel_application,2004-02-25 14:36:00.210,,
b1_275,Assess_eligibility,2004-02-25 14:36:28.001,,
b1_274,Loan__application_canceled,2004-02-25 14:37:00.210,False,False
b1_277,Assess_loan_risk,2004-02-25 14:38:14.175,,
b1_278,Assess_eligibility,2004-02-25 14:39:33.676,,
b1_272,Check_if_home_insurance_quote_is_requested,2004-02-25 14:39:59.090,,
b1_276,Check_credit_history,2004-02-25 14:42:54.712,,
b1_276,Assess_loan_risk,2004-02-25 14:46:55.458,,
b1_277,Assess_eligibility,2004-02-25 14:48:00.236,,
b1_273,Approve_application,2004-02-25 14:48:15.594,,
b1_273,Loan__application_approved,2004-02-25 14:49:15.594,True,True
b1_281,Check__application__form_completeness,2004-02-25 14:51:42.986,,
b1_281,Check_credit_history,2004-02-25 14:51:55.872,,
b1_281,Assess_loan_risk,2004-02-25 14:52:35.940,,
b1_278,Reject_application,2004-02-25 14:55:22.919,,
b1_278,Loan_application_rejected,2004-02-25 14:56:22.919,False,False
b1_281,Appraise_property,2004-02-25 14:58:36.605,,
b1_282,Loan__application_received,2004-02-25 15:00:00.000,,
b1_276,Appraise_property,2004-02-25 15:01:04.959,,
b1_280,Check__application__form_completeness,2004-02-25 15:02:47.979,,
b1_276,Assess_eligibility,2004-02-25 15:05:09.280,,
b1_276,Prepare_acceptance_pack,2004-02-25 15:06:38.333,,
b1_272,Send_acceptance_pack,2004-02-25 15:18:33.965,,
b1_272,Verify_repayment_agreement,2004-02-25 15:22:14.234,,
b1_277,Reject_application,2004-02-25 15:24:02.823,,
b1_277,Loan_application_rejected,2004-02-25 15:25:02.823,False,False
b1_283,Loan__application_received,2004-02-25 15:30:00.000,,
b1_283,Check__application__form_completeness,2004-02-25 15:32:12.478,,
b1_280,Return_application_back_to_applicant,2004-02-25 15:37:17.546,,
b1_280,Receive_updated_application,2004-02-25 15:41:58.904,,
b1_281,Assess_eligibility,2004-02-25 15:44:12.853,,
b1_281,Prepare_acceptance_pack,2004-02-25 15:49:03.778,,
b1_280,Check__application__form_completeness,2004-02-25 15:49:44.559,,
b1_280,Check_credit_history,2004-02-25 15:56:48.800,,
b1_280,Appraise_property,2004-02-25 15:58:38.428,,
b1_284,Loan__application_received,2004-02-25 16:00:00.000,,
b1_279,Check__application__form_completeness,2004-02-25 16:01:28.610,,
b1_283,Check_credit_history,2004-02-25 16:05:36.397,,
b1_279,Check_credit_history,2004-02-25 16:12:54.681,,
b1_272,Approve_application,2004-02-25 16:14:01.218,,
b1_272,Loan__application_approved,2004-02-25 16:15:01.218,True,True
b1_284,Check__application__form_completeness,2004-02-25 16:15:09.687,,
b1_275,Reject_application,2004-02-25 16:15:47.285,,
b1_275,Loan_application_rejected,2004-02-25 16:16:47.285,False,False
b1_285,Loan__application_received,2004-02-25 16:30:00.000,,
b1_282,Check__application__form_completeness,2004-02-25 16:30:53.323,,
b1_282,Appraise_property,2004-02-25 16:31:02.685,,
b1_279,Assess_loan_risk,2004-02-25 16:37:57.427,,
b1_283,Appraise_property,2004-02-25 16:39:37.129,,
b1_279,Appraise_property,2004-02-25 16:42:05.925,,
b1_284,Appraise_property,2004-02-25 16:48:44.818,,
b1_279,Assess_eligibility,2004-02-25 16:54:47.789,,
b1_276,Check_if_home_insurance_quote_is_requested,2004-02-25 16:54:54.616,,
b1_282,Check_credit_history,2004-02-25 16:59:06.500,,
b1_284,Check_credit_history,2004-02-25 16:59:06.713,,
b1_286,Loan__application_received,2004-02-25 17:00:00.000,,
b1_285,Check__application__form_completeness,2004-02-25 17:17:23.618,,
b1_280,Assess_loan_risk,2004-02-25 17:19:20.834,,
b1_279,Prepare_acceptance_pack,2004-02-25 17:19:37.375,,
b1_283,Assess_loan_risk,2004-02-25 17:22:16.144,,
b1_280,Assess_eligibility,2004-02-25 17:23:26.197,,
b1_286,Check__application__form_completeness,2004-02-25 17:24:03.122,,
b1_279,Check_if_home_insurance_quote_is_requested,2004-02-25 17:24:25.633,,
b1_286,Appraise_property,2004-02-25 17:28:53.975,,
b1_276,Send_acceptance_pack,2004-02-25 17:28:58.957,,
b1_281,Check_if_home_insurance_quote_is_requested,2004-02-25 17:29:31.090,,
b1_287,Loan__application_received,2004-02-25 17:30:00.000,,
b1_287,Check__application__form_completeness,2004-02-25 17:31:21.369,,
b1_285,Appraise_property,2004-02-25 17:31:54.281,,
b1_281,Send_home_insurance_quote,2004-02-25 17:34:18.939,,
b1_276,Verify_repayment_agreement,2004-02-25 17:40:16.674,,
b1_284,Assess_loan_risk,2004-02-25 17:41:57.679,,
b1_282,Assess_loan_risk,2004-02-25 17:45:08.789,,
b1_285,Check_credit_history,2004-02-25 17:50:12.207,,
b1_286,Check_credit_history,2004-02-25 17:51:39.944,,
b1_281,Verify_repayment_agreement,2004-02-25 17:54:13.119,,
b1_281,Cancel_application,2004-02-25 17:57:48.897,,
b1_280,Prepare_acceptance_pack,2004-02-25 17:58:06.641,,
b1_281,Loan__application_canceled,2004-02-25 17:58:48.897,False,False
b1_276,Cancel_application,2004-02-25 17:58:51.596,,
b1_276,Loan__application_canceled,2004-02-25 17:59:51.596,False,False
b1_288,Loan__application_received,2004-02-25 18:00:00.000,,
b1_286,Assess_loan_risk,2004-02-26 10:19:20.019,,
b1_279,Send_acceptance_pack,2004-02-26 10:20:39.717,,
b1_286,Assess_eligibility,2004-02-26 10:22:32.155,,
b1_287,Return_application_back_to_applicant,2004-02-26 10:23:24.024,,
b1_282,Assess_eligibility,2004-02-26 10:24:49.443,,
b1_289,Loan__application_received,2004-02-26 10:30:00.000,,
b1_284,Assess_eligibility,2004-02-26 10:30:18.610,,
b1_289,Check__application__form_completeness,2004-02-26 10:31:05.994,,
b1_286,Prepare_acceptance_pack,2004-02-26 10:43:41.521,,
b1_286,Check_if_home_insurance_quote_is_requested,2004-02-26 10:44:01.705,,
b1_289,Check_credit_history,2004-02-26 10:44:32.262,,
b1_282,Reject_application,2004-02-26 10:46:07.894,,
b1_289,Appraise_property,2004-02-26 10:46:44.779,,
b1_282,Loan_application_rejected,2004-02-26 10:47:07.894,False,False
b1_285,Assess_loan_risk,2004-02-26 10:52:42.466,,
b1_284,Prepare_acceptance_pack,2004-02-26 10:54:35.527,,
b1_279,Verify_repayment_agreement,2004-02-26 10:57:54.016,,
b1_290,Loan__application_received,2004-02-26 11:00:00.000,,
b1_289,Assess_loan_risk,2004-02-26 11:00:38.248,,
b1_287,Receive_updated_application,2004-02-26 11:01:24.442,,
b1_287,Check__application__form_completeness,2004-02-26 11:01:53.780,,
b1_288,Check__application__form_completeness,2004-02-26 11:07:04.989,,
b1_283,Assess_eligibility,2004-02-26 11:10:28.868,,
b1_287,Check_credit_history,2004-02-26 11:11:26.471,,
b1_284,Check_if_home_insurance_quote_is_requested,2004-02-26 11:12:10.616,,
b1_287,Appraise_property,2004-02-26 11:16:50.111,,
b1_290,Check__application__form_completeness,2004-02-26 11:17:39.068,,
b1_285,Assess_eligibility,2004-02-26 11:17:56.221,,
b1_290,Appraise_property,2004-02-26 11:18:03.712,,
b1_290,Check_credit_history,2004-02-26 11:19:00.774,,
b1_291,Loan__application_received,2004-02-26 11:30:00.000,,
b1_288,Appraise_property,2004-02-26 11:31:07.346,,
b1_284,Send_home_insurance_quote,2004-02-26 11:31:50.833,,
b1_285,Reject_application,2004-02-26 11:33:24.906,,
b1_285,Loan_application_rejected,2004-02-26 11:34:24.906,False,False
b1_279,Cancel_application,2004-02-26 11:35:03.388,,
b1_279,Loan__application_canceled,2004-02-26 11:36:03.388,False,False
b1_291,Check__application__form_completeness,2004-02-26 11:43:41.556,,
b1_286,Send_acceptance_pack,2004-02-26 11:44:18.148,,
b1_290,Assess_loan_risk,2004-02-26 11:45:38.584,,
b1_284,Verify_repayment_agreement,2004-02-26 11:51:59.526,,
b1_283,Prepare_acceptance_pack,2004-02-26 11:53:38.262,,
b1_288,Check_credit_history,2004-02-26 11:54:31.644,,
b1_286,Verify_repayment_agreement,2004-02-26 11:55:13.025,,
b1_292,Loan__application_received,2004-02-26 12:00:00.000,,
b1_288,Assess_loan_risk,2004-02-26 12:11:35.783,,
b1_280,Check_if_home_insurance_quote_is_requested,2004-02-26 12:18:54.783,,
b1_289,Assess_eligibility,2004-02-26 12:20:35.835,,
b1_286,Cancel_application,2004-02-26 12:21:10.456,,
b1_286,Loan__application_canceled,2004-02-26 12:22:10.456,False,False
b1_290,Assess_eligibility,2004-02-26 12:23:54.889,,
b1_287,Assess_loan_risk,2004-02-26 12:28:27.590,,
b1_287,Assess_eligibility,2004-02-26 12:29:14.387,,
b1_293,Loan__application_received,2004-02-26 12:30:00.000,,
b1_284,Cancel_application,2004-02-26 12:31:38.755,,
b1_284,Loan__application_canceled,2004-02-26 12:32:38.755,False,False
b1_291,Appraise_property,2004-02-26 12:32:58.070,,
b1_291,Check_credit_history,2004-02-26 12:36:50.329,,
b1_288,Assess_eligibility,2004-02-26 12:40:52.062,,
b1_287,Prepare_acceptance_pack,2004-02-26 12:41:33.023,,
b1_289,Reject_application,2004-02-26 12:42:14.557,,
b1_289,Loan_application_rejected,2004-02-26 12:43:14.557,False,False
b1_291,Assess_loan_risk,2004-02-26 12:46:00.771,,
b1_293,Check__application__form_completeness,2004-02-26 12:52:10.204,,
b1_280,Send_home_insurance_quote,2004-02-26 12:54:54.673,,
b1_290,Prepare_acceptance_pack,2004-02-26 12:59:33.717,,
b1_288,Prepare_acceptance_pack,2004-02-26 12:59:53.423,,
b1_294,Loan__application_received,2004-02-26 13:00:00.000,,
b1_287,Check_if_home_insurance_quote_is_requested,2004-02-26 13:04:37.504,,
b1_294,Check__application__form_completeness,2004-02-26 13:04:47.316,,
b1_294,Appraise_property,2004-02-26 13:12:23.312,,
b1_290,Check_if_home_insurance_quote_is_requested,2004-02-26 13:14:25.277,,
b1_288,Check_if_home_insurance_quote_is_requested,2004-02-26 13:15:11.368,,
b1_294,Check_credit_history,2004-02-26 13:15:24.578,,
b1_292,Check__application__form_completeness,2004-02-26 13:16:54.234,,
b1_292,Check_credit_history,2004-02-26 13:18:40.529,,
b1_290,Send_home_insurance_quote,2004-02-26 13:18:59.849,,
b1_288,Send_acceptance_pack,2004-02-26 13:19:24.529,,
b1_294,Assess_loan_risk,2004-02-26 13:23:11.805,,
b1_291,Assess_eligibility,2004-02-26 13:25:25.185,,
b1_295,Loan__application_received,2004-02-26 13:30:00.000,,
b1_288,Verify_repayment_agreement,2004-02-26 13:34:24.372,,
